#MZ SEK INT
473.3473 1036 0.3814
487.9486 1036 0.0000
492.2744 1036 0.4532
532.5436 1036 0.0000
530.5426 1036 0.0000
559.9874 1036 0.0018
634.3394 1036 0.0003
639.0916 1036 0.0001
656.0301 1036 0.4532
731.4192 1036 0.0000
770.6280 1036 0.0100
770.7531 1036 0.0122
834.3893 1036 0.0004
842.4257 1036 0.2354
851.7864 1036 0.0001
983.5415 1036 0.4532
1027.1683 1036 0.0100
1027.3350 1036 0.0122
251.2006 1038 0.0000
394.0210 1038 0.8350
420.2423 1038 0.0068
447.3316 1038 0.0012
475.3629 1038 0.2536
473.3473 1038 0.6343
487.9486 1038 0.0000
492.2744 1038 0.8350
532.5436 1038 0.0000
530.5426 1038 0.0000
559.9874 1038 0.0068
634.3394 1038 0.0000
656.0301 1038 0.8350
731.4192 1038 0.0000
770.6280 1038 0.0013
770.7531 1038 0.0016
842.4257 1038 0.0803
983.5415 1038 0.8350
1027.1683 1038 0.0013
1027.3350 1038 0.0016
251.2006 1040 0.0001
394.0210 1040 0.9542
420.2423 1040 0.0236
447.3316 1040 0.0004
473.3473 1040 0.8577
492.2744 1040 0.9542
532.5436 1040 0.0000
530.5426 1040 0.0001
559.9874 1040 0.0236
634.3394 1040 0.0000
656.0301 1040 0.9542
770.6280 1040 0.0001
770.7531 1040 0.0001
842.4257 1040 0.0218
839.4774 1040 0.0236
983.5415 1040 0.9542
1027.1683 1040 0.0001
1027.3350 1040 0.0001
251.2006 1042 0.0061
394.0210 1042 0.6817
420.2423 1042 0.0714
447.3316 1042 0.0001
473.3473 1042 0.9436
492.2744 1042 0.6817
532.5436 1042 0.0000
530.5426 1042 0.0001
559.9874 1042 0.0714
656.0301 1042 0.6817
770.6280 1042 0.0000
770.7531 1042 0.0000
839.4774 1042 0.0714
983.5415 1042 0.6817
1027.1683 1042 0.0000
1027.3350 1042 0.0000
251.2006 1044 0.2918
394.0210 1044 0.3065
420.2423 1044 0.1857
447.3316 1044 0.0000
473.3473 1044 0.8447
492.2744 1044 0.3065
532.5436 1044 0.0001
530.5426 1044 0.0003
559.9874 1044 0.1857
656.0301 1044 0.3065
839.4774 1044 0.1857
983.5415 1044 0.3065
394.0210 1046 0.0869
420.2423 1046 0.4027
447.3316 1046 0.0000
473.3473 1046 0.6153
492.2744 1046 0.0869
532.5436 1046 0.0002
530.5426 1046 0.0006
559.9874 1046 0.4027
656.0301 1046 0.0869
839.4774 1046 0.4027
983.5415 1046 0.0869
394.0210 1048 0.0154
420.2423 1048 0.7012
447.3316 1048 0.0000
473.3473 1048 0.3646
492.2744 1048 0.0154
532.5436 1048 0.0005
530.5426 1048 0.0012
553.9640 1048 0.0000
559.9874 1048 0.7012
656.0301 1048 0.0154
830.4424 1048 0.0000
839.4774 1048 0.7012
965.4607 1048 0.0000
983.5415 1048 0.0154
394.0210 1050 0.0017
420.2423 1050 0.9348
475.3629 1050 0.0868
473.3473 1050 0.1757
492.2744 1050 0.0017
532.5436 1050 0.0009
530.5426 1050 0.0024
553.9640 1050 0.0009
559.9874 1050 0.9348
656.0301 1050 0.0017
830.4424 1050 0.0009
839.4774 1050 0.9348
965.4607 1050 0.0009
983.5415 1050 0.0017
1150.0412 1050 0.0000
257.2475 1052 0.0000
394.0210 1052 0.0001
420.2423 1052 0.8992
492.2744 1052 0.0001
532.5436 1052 0.0018
530.5426 1052 0.0046
553.9640 1052 0.0349
559.9874 1052 0.8992
656.0301 1052 0.0001
830.4424 1052 0.0349
839.4774 1052 0.8992
965.4607 1052 0.0131
983.5415 1052 0.0001
1150.0412 1052 0.0007
257.2475 1054 0.0100
394.0210 1054 0.0000
420.2423 1054 0.5810
492.2744 1054 0.0000
532.5436 1054 0.0033
530.5426 1054 0.0084
553.9640 1054 0.2818
559.9874 1054 0.5810
656.0301 1054 0.0000
830.4424 1054 0.2818
839.4774 1054 0.5810
965.4607 1054 0.1044
983.5415 1054 0.0000
1146.7797 1054 0.0000
1150.0412 1054 0.0083
251.2006 1056 0.0001
257.2475 1056 0.4892
420.2423 1056 0.2316
532.5436 1056 0.0057
530.5426 1056 0.0147
553.9640 1056 0.7554
559.9874 1056 0.2316
830.4424 1056 0.7554
839.4774 1056 0.2316
965.4607 1056 0.4314
1146.7797 1056 0.0060
1150.0412 1056 0.0574
251.2006 1058 0.0000
257.2475 1058 0.6814
420.2423 1058 0.0512
532.5436 1058 0.0097
530.5426 1058 0.0249
553.9640 1058 0.9003
559.9874 1058 0.0512
775.7299 1058 0.0000
775.5632 1058 0.0000
830.4424 1058 0.9003
839.4774 1058 0.0512
930.4744 1058 0.0000
965.4607 1058 0.9053
1146.7797 1058 0.1119
1150.0412 1058 0.2354
1162.8411 1058 0.0000
251.2006 1060 0.4323
257.2475 1060 0.0774
420.2423 1060 0.0052
532.5436 1060 0.0158
530.5426 1060 0.0405
553.9640 1060 0.5653
559.9874 1060 0.0052
712.0970 1060 0.0000
775.7299 1060 0.0000
775.5632 1060 0.0000
830.4424 1060 0.5653
839.4774 1060 0.0052
930.4744 1060 0.0001
949.1269 1060 0.0000
965.4607 1060 0.9433
1146.7797 1060 0.4881
1150.0412 1060 0.5880
1162.8411 1060 0.0001
251.2006 1062 0.0000
257.2475 1062 0.0020
420.2423 1062 0.0002
532.5436 1062 0.0247
530.5426 1062 0.0634
553.9640 1062 0.2055
559.9874 1062 0.0002
712.0970 1062 0.0206
775.7299 1062 0.0004
775.5632 1062 0.0004
830.4424 1062 0.2055
839.4774 1062 0.0002
930.4744 1062 0.0006
949.1269 1062 0.0206
965.4607 1062 0.4847
1146.7797 1062 0.8859
1150.0412 1062 0.9111
1162.8411 1062 0.0006
251.2006 1064 0.0004
257.2475 1064 0.0000
420.2423 1064 0.0000
532.5436 1064 0.0373
530.5426 1064 0.0955
553.9640 1064 0.0464
559.9874 1064 0.0000
712.0970 1064 0.2695
775.7299 1064 0.0032
775.5632 1064 0.0032
830.4424 1064 0.0464
839.4774 1064 0.0000
930.4744 1064 0.0047
949.1269 1064 0.2695
965.4607 1064 0.1234
1146.7797 1064 0.9306
1150.0412 1064 0.8869
1162.8411 1064 0.0047
251.2006 1066 0.0627
257.2475 1066 0.0000
527.6627 1066 0.0002
532.5436 1066 0.0541
530.5426 1066 0.1386
553.9640 1066 0.0069
712.0970 1066 0.7166
775.7299 1066 0.0196
775.5632 1066 0.0198
790.9903 1066 0.0002
830.4424 1066 0.0069
930.4744 1066 0.0290
949.1269 1066 0.7166
965.4607 1066 0.0158
1146.7797 1066 0.7182
1150.0412 1066 0.5498
1162.8411 1066 0.0290
527.6627 1068 0.0011
532.5436 1068 0.0755
530.5426 1068 0.1935
553.9640 1068 0.0007
712.0970 1068 0.9481
775.7299 1068 0.0854
775.5632 1068 0.0865
790.9903 1068 0.0011
830.4424 1068 0.0007
930.4744 1068 0.1263
949.1269 1068 0.9481
965.4607 1068 0.0010
1146.7797 1068 0.4613
1150.0412 1068 0.2206
1162.8411 1068 0.1263
527.6627 1070 0.0047
532.5436 1070 0.1014
530.5426 1070 0.2600
553.9640 1070 0.0000
712.0970 1070 0.8552
775.7299 1070 0.2563
775.5632 1070 0.2596
790.9903 1070 0.0047
830.4424 1070 0.0000
930.4744 1070 0.3790
949.1269 1070 0.8552
965.4607 1070 0.0000
1146.7797 1070 0.2636
1150.0412 1070 0.0584
1162.8411 1070 0.3790
527.6627 1072 0.0170
532.5436 1072 0.1311
530.5426 1072 0.3361
712.0970 1072 0.6110
775.7299 1072 0.5090
775.5632 1072 0.5156
790.9903 1072 0.0170
930.4744 1072 0.7529
949.1269 1072 0.6110
1146.7797 1072 0.1392
1150.0412 1072 0.0104
1162.8411 1072 0.7529
251.2006 1074 0.4360
475.3629 1074 0.0040
527.6627 1074 0.0522
532.5436 1074 0.1632
530.5426 1074 0.4183
712.0970 1074 0.3753
775.7299 1074 0.6394
775.5632 1074 0.6476
790.9903 1074 0.0522
930.4744 1074 0.9457
949.1269 1074 0.3753
1146.7797 1074 0.0696
1150.0412 1074 0.0013
1162.8411 1074 0.9457
251.2006 1076 0.7343
475.3629 1076 0.0000
527.6627 1076 0.1342
532.5436 1076 0.1954
530.5426 1076 0.5009
676.7337 1076 0.0003
712.0970 1076 0.2080
775.7299 1076 0.4821
775.5632 1076 0.4884
790.9903 1076 0.1342
930.4744 1076 0.7132
949.1269 1076 0.2080
1014.5968 1076 0.0003
1126.5832 1076 0.0003
1146.7797 1076 0.0334
1150.0412 1076 0.0001
1162.8411 1076 0.7132
251.2006 1078 0.9188
475.3629 1078 0.0000
527.6627 1078 0.2885
532.5436 1078 0.2252
530.5426 1078 0.5773
676.7337 1078 0.0023
712.0970 1078 0.1072
758.0397 1078 0.0006
775.7299 1078 0.2056
775.5632 1078 0.2083
790.9903 1078 0.2885
930.4744 1078 0.3042
949.1269 1078 0.1072
1014.5968 1078 0.0023
1126.5832 1078 0.0107
1136.5559 1078 0.0006
1146.7797 1078 0.0155
1162.8411 1078 0.3042
251.2006 1080 0.8529
475.3629 1080 0.0015
527.6627 1080 0.5185
532.5436 1080 0.2498
530.5426 1080 0.6403
676.7337 1080 0.0122
689.9796 1080 0.0002
712.0970 1080 0.0524
758.0397 1080 0.0146
775.7299 1080 0.0463
775.5632 1080 0.0469
790.9903 1080 0.5185
930.4744 1080 0.0685
949.1269 1080 0.0524
948.7962 1080 0.0870
1014.5968 1080 0.0122
1034.4657 1080 0.0002
1126.5832 1080 0.1059
1136.5559 1080 0.0146
1146.7797 1080 0.0071
1162.8411 1080 0.0685
251.2006 1082 0.5860
475.3629 1082 0.0011
527.6627 1082 0.7779
532.5436 1082 0.2667
530.5426 1082 0.6835
676.7337 1082 0.0502
689.9796 1082 0.1781
712.0970 1082 0.0246
745.0323 1082 0.0001
758.0397 1082 0.1129
775.7299 1082 0.0051
775.5632 1082 0.0052
790.9903 1082 0.7779
930.4744 1082 0.0075
948.7962 1082 0.3260
1014.5968 1082 0.0502
1034.4657 1082 0.1781
1117.0448 1082 0.0001
1126.5832 1082 0.4045
1136.5559 1082 0.1129
1146.7797 1082 0.0032
1162.8411 1082 0.0075
251.2006 1084 0.2971
453.2491 1084 0.0000
475.3629 1084 0.0008
527.6627 1084 0.9729
532.5436 1084 0.2740
530.5426 1084 0.7022
603.9964 1084 0.0000
676.7337 1084 0.1578
689.9796 1084 0.7501
712.0970 1084 0.0112
745.0323 1084 0.0004
758.0397 1084 0.4017
775.7299 1084 0.0002
775.5632 1084 0.0003
790.9903 1084 0.9729
905.4909 1084 0.0000
930.4744 1084 0.0004
948.7962 1084 0.7172
1014.5968 1084 0.1578
1034.4657 1084 0.7501
1117.0448 1084 0.0004
1126.5832 1084 0.7963
1136.5559 1084 0.4017
1146.7797 1084 0.0014
1162.8411 1084 0.0004
251.2006 1086 0.1108
453.2491 1086 0.0006
473.3473 1086 0.0004
475.3629 1086 0.0005
527.6627 1086 1.0124
532.5436 1086 0.2709
530.5426 1086 0.6943
603.9964 1086 0.0006
676.7337 1086 0.3774
689.9796 1086 0.9730
712.0970 1086 0.0050
745.0323 1086 0.0022
758.0397 1086 0.7970
775.7299 1086 0.0000
775.5632 1086 0.0000
790.9903 1086 1.0124
905.4909 1086 0.0006
930.4744 1086 0.0000
948.7962 1086 0.9815
1014.5968 1086 0.3774
1034.4657 1086 0.9730
1117.0448 1086 0.0022
1126.5832 1086 0.9577
1136.5559 1086 0.7970
1146.7797 1086 0.0006
1162.8411 1086 0.0000
251.2006 1088 0.0303
453.2491 1088 0.0050
473.3473 1088 0.0022
527.6627 1088 0.8750
532.5436 1088 0.2578
530.5426 1088 0.6606
603.9964 1088 0.0050
676.7337 1088 0.6874
689.9796 1088 0.7832
712.0970 1088 0.0022
745.0323 1088 0.0104
758.0397 1088 1.0039
790.9903 1088 0.8750
905.4909 1088 0.0050
948.7962 1088 0.8730
1014.5968 1088 0.6874
1034.4657 1088 0.7832
1117.0448 1088 0.0104
1126.5832 1088 0.7846
1136.5559 1088 1.0039
1146.7797 1088 0.0002
251.2006 1090 0.0061
453.2491 1090 0.0330
473.3473 1090 0.0103
527.6627 1090 0.6267
531.4772 1090 0.2783
530.5426 1090 0.6050
603.9964 1090 0.0330
676.7337 1090 0.9530
689.9796 1090 0.4943
712.0970 1090 0.0009
745.0323 1090 0.0407
758.0397 1090 0.8786
790.9903 1090 0.6267
905.4909 1090 0.0330
948.7962 1090 0.5217
953.1335 1090 0.0000
967.5254 1090 0.0000
1014.5968 1090 0.9530
1034.4657 1090 0.4943
1117.0448 1090 0.0407
1126.5832 1090 0.4730
1136.5559 1090 0.8786
251.2006 1092 0.0009
453.2491 1092 0.1482
473.3473 1092 0.0387
527.6627 1092 0.3712
531.4772 1092 0.2528
530.5426 1092 0.5332
603.9964 1092 0.1482
676.7337 1092 1.0061
689.9796 1092 0.2714
712.0970 1092 0.0004
715.1019 1092 0.0004
745.0323 1092 0.1292
758.0397 1092 0.5705
790.9903 1092 0.3712
905.4909 1092 0.1482
948.7962 1092 0.2150
953.1335 1092 0.0004
967.5254 1092 0.0019
1014.5968 1092 1.0061
1034.4657 1092 0.2714
1117.0448 1092 0.1292
1126.5832 1092 0.2224
1136.5559 1092 0.5705
251.2006 1094 0.0001
453.2491 1094 0.4403
473.3473 1094 0.1159
527.6627 1094 0.1814
532.5436 1094 0.1765
530.5426 1094 0.4523
603.9964 1094 0.4403
676.7337 1094 0.8093
689.9796 1094 0.1367
715.1019 1094 0.0086
745.0323 1094 0.3245
758.0397 1094 0.2890
790.9903 1094 0.1814
905.4909 1094 0.4403
948.7962 1094 0.0625
953.1335 1094 0.0086
967.5254 1094 0.0575
1014.5968 1094 0.8093
1034.4657 1094 0.1367
1117.0448 1094 0.3245
1126.5832 1094 0.0854
1136.5559 1094 0.2890
251.2006 1096 0.0000
453.2491 1096 0.8287
473.3473 1096 0.2758
527.6627 1096 0.0730
532.5436 1096 0.1441
530.5426 1096 0.3693
603.9964 1096 0.8287
643.9658 1096 0.0002
644.0909 1096 0.0002
676.7337 1096 0.4961
689.9796 1096 0.0650
715.1019 1096 0.0722
745.0323 1096 0.6296
758.0397 1096 0.1188
790.9903 1096 0.0730
858.2854 1096 0.0002
858.4521 1096 0.0002
905.4909 1096 0.8287
948.7962 1096 0.0131
953.1335 1096 0.0722
967.5254 1096 0.3227
971.4379 1096 0.0002
1014.5968 1096 0.4961
1029.9411 1096 0.0003
1034.4657 1096 0.0650
1117.0448 1096 0.6296
1126.5832 1096 0.0277
1136.5559 1096 0.1188
251.2006 1098 0.0000
453.2491 1098 0.9469
473.3473 1098 0.5218
527.6627 1098 0.0241
532.5436 1098 0.1132
530.5426 1098 0.2901
603.9964 1098 0.9469
643.9658 1098 0.0021
644.0909 1098 0.0022
676.7337 1098 0.2318
689.9796 1098 0.0297
715.1019 1098 0.2983
745.0323 1098 0.9183
758.0397 1098 0.0409
790.9903 1098 0.0241
858.2854 1098 0.0021
858.4521 1098 0.0022
905.4909 1098 0.9469
948.7962 1098 0.0020
953.1335 1098 0.2983
967.5254 1098 0.7589
971.4379 1098 0.0016
1014.5968 1098 0.2318
1029.9411 1098 0.0032
1034.4657 1098 0.0297
1117.0448 1098 0.9183
1126.5832 1098 0.0078
1136.5559 1098 0.0409
453.2491 1100 0.6321
473.3473 1100 0.7858
527.6627 1100 0.0065
532.5436 1100 0.0856
530.5426 1100 0.2194
603.9964 1100 0.6321
643.9658 1100 0.0133
644.0909 1100 0.0136
676.7337 1100 0.0825
689.9796 1100 0.0132
715.1019 1100 0.6727
745.0323 1100 0.9770
758.0397 1100 0.0121
790.9903 1100 0.0065
858.2854 1100 0.0133
858.4521 1100 0.0136
905.4909 1100 0.6321
948.7962 1100 0.0002
953.1335 1100 0.6727
967.5254 1100 0.9871
971.4379 1100 0.0102
1014.5968 1100 0.0825
1029.9411 1100 0.0201
1034.4657 1100 0.0132
1117.0448 1100 0.9770
1126.5832 1100 0.0020
1136.5559 1100 0.0121
251.2006 1102 0.0000
453.2491 1102 0.2383
527.6627 1102 0.0014
532.5436 1102 0.0623
530.5426 1102 0.1597
603.9964 1102 0.2383
643.9658 1102 0.0589
644.0909 1102 0.0603
676.7337 1102 0.0223
689.9796 1102 0.0058
715.1019 1102 0.8779
745.0323 1102 0.7324
758.0397 1102 0.0031
790.9903 1102 0.0014
858.2854 1102 0.0589
858.4521 1102 0.0603
905.4909 1102 0.2383
948.7962 1102 0.0000
953.1335 1102 0.8779
967.5254 1102 0.8403
971.4379 1102 0.0463
1014.5968 1102 0.0223
1029.9411 1102 0.0889
1034.4657 1102 0.0058
1117.0448 1102 0.7324
1126.5832 1102 0.0005
1136.5559 1102 0.0031
251.2006 1104 0.0000
271.2632 1104 0.0000
453.2491 1104 0.0486
527.6627 1104 0.0003
532.5436 1104 0.0436
530.5426 1104 0.1118
603.9964 1104 0.0486
643.9658 1104 0.1841
644.0909 1104 0.1883
676.7337 1104 0.0046
689.9796 1104 0.0025
715.1019 1104 0.6914
745.0323 1104 0.3706
758.0397 1104 0.0007
790.9903 1104 0.0003
858.2854 1104 0.1841
858.4521 1104 0.1883
905.4909 1104 0.0486
948.7962 1104 0.0000
953.1335 1104 0.6914
967.5254 1104 0.5291
971.4379 1104 0.1533
1014.5968 1104 0.0046
1029.9411 1104 0.2777
1034.4657 1104 0.0025
1117.0448 1104 0.3706
1126.5832 1104 0.0001
1136.5559 1104 0.0007
251.2006 1106 0.0003
271.2632 1106 0.0071
453.2491 1106 0.0049
527.6627 1106 0.0000
532.5436 1106 0.0294
530.5426 1106 0.0754
603.9964 1106 0.0049
643.9658 1106 0.4009
644.0909 1106 0.4101
676.7337 1106 0.0007
689.9796 1106 0.0010
715.1019 1106 0.3424
745.0323 1106 0.1199
758.0397 1106 0.0001
790.9903 1106 0.0000
858.2854 1106 0.4009
858.4521 1106 0.4101
905.4909 1106 0.0049
953.1335 1106 0.3424
967.5254 1106 0.2683
971.4379 1106 0.3712
1014.5968 1106 0.0007
1029.9411 1106 0.6049
1034.4657 1106 0.0010
1117.0448 1106 0.1199
1136.5559 1106 0.0001
251.2006 1108 0.0013
271.2632 1108 0.0000
453.2491 1108 0.0002
532.5436 1108 0.0191
530.5426 1108 0.0489
603.9964 1108 0.0002
643.9658 1108 0.6020
644.0909 1108 0.6158
676.7337 1108 0.0001
689.9796 1108 0.0004
715.1019 1108 0.1113
745.0323 1108 0.0231
858.2854 1108 0.6020
858.4521 1108 0.6158
905.4909 1108 0.0002
953.1335 1108 0.1113
967.5254 1108 0.1161
971.4379 1108 0.6605
1014.5968 1108 0.0001
1029.9411 1108 0.9083
1034.4657 1108 0.0004
1117.0448 1108 0.0231
251.2006 1110 0.0058
257.2475 1110 0.0000
271.2632 1110 0.0001
453.2491 1110 0.0000
473.3473 1110 0.2064
532.5436 1110 0.0119
530.5426 1110 0.0306
603.9964 1110 0.0000
643.9658 1110 0.6147
644.0909 1110 0.6288
689.9796 1110 0.0002
715.1019 1110 0.0247
745.0323 1110 0.0024
858.2854 1110 0.6147
858.4521 1110 0.6288
905.4909 1110 0.0000
953.1335 1110 0.0247
967.5254 1110 0.0445
971.4379 1110 0.8690
1029.9411 1110 0.9275
1034.4657 1110 0.0002
1117.0448 1110 0.0024
251.2006 1112 0.0211
257.2475 1112 0.0000
271.2632 1112 0.1030
473.3473 1112 0.0810
532.5436 1112 0.0072
530.5426 1112 0.0184
643.9658 1112 0.4191
644.0909 1112 0.4286
689.9796 1112 0.0000
715.1019 1112 0.0039
745.0323 1112 0.0001
858.2854 1112 0.4191
858.4521 1112 0.4286
953.1335 1112 0.0039
967.5254 1112 0.0156
971.4379 1112 0.8502
1029.9411 1112 0.6323
1034.4657 1112 0.0000
1080.5443 1112 0.0000
1117.0448 1112 0.0001
251.2006 1114 0.0633
257.2475 1114 0.0001
473.3473 1114 0.0255
532.5436 1114 0.0041
530.5426 1114 0.0106
643.9658 1114 0.1860
644.0909 1114 0.1903
715.1019 1114 0.0005
745.0323 1114 0.0000
858.2854 1114 0.1860
858.4521 1114 0.1903
953.1335 1114 0.0005
967.5254 1114 0.0051
971.4379 1114 0.6217
1029.9411 1114 0.2807
1080.5443 1114 0.0005
1117.0448 1114 0.0000
251.2006 1116 0.1576
257.2475 1116 0.0002
473.3473 1116 0.0064
532.5436 1116 0.0023
530.5426 1116 0.0059
643.9658 1116 0.0521
644.0909 1116 0.0533
715.1019 1116 0.0000
858.2854 1116 0.0521
858.4521 1116 0.0533
953.1335 1116 0.0000
967.5254 1116 0.0016
971.4379 1116 0.3412
1029.9411 1116 0.0787
1080.5443 1116 0.0057
251.2006 1118 0.3254
257.2475 1118 0.0006
271.2632 1118 0.3815
473.3473 1118 0.0013
532.5436 1118 0.0012
530.5426 1118 0.0032
643.9658 1118 0.0089
644.0909 1118 0.0091
858.2854 1118 0.0089
858.4521 1118 0.0091
967.5254 1118 0.0005
971.4379 1118 0.1410
1029.9411 1118 0.0134
1080.5443 1118 0.0381
251.2006 1120 0.5576
257.2475 1120 0.0015
271.2632 1120 0.7534
473.3473 1120 0.0002
532.5436 1120 0.0006
530.5426 1120 0.0016
643.9658 1120 0.0009
644.0909 1120 0.0009
858.2854 1120 0.0009
858.4521 1120 0.0009
967.5254 1120 0.0001
971.4379 1120 0.0439
1029.9411 1120 0.0013
1080.5443 1120 0.1585
251.2006 1122 0.7930
257.2475 1122 0.0039
271.2632 1122 0.8853
473.3473 1122 0.0000
532.5436 1122 0.0003
530.5426 1122 0.0008
643.9658 1122 0.0000
644.0909 1122 0.0001
858.2854 1122 0.0000
858.4521 1122 0.0001
971.4379 1122 0.0103
1029.9411 1122 0.0001
1080.5443 1122 0.4292
251.2006 1124 0.9367
257.2475 1124 0.0092
271.2632 1124 0.6203
473.3473 1124 0.0000
506.2735 1124 0.0000
532.5436 1124 0.0002
530.5426 1124 0.0004
643.9658 1124 0.0000
644.0909 1124 0.0000
674.6955 1124 0.0000
858.2854 1124 0.0000
858.4521 1124 0.0000
971.4379 1124 0.0018
1011.5397 1124 0.0000
1029.9411 1124 0.0000
1080.5443 1124 0.7835
251.2006 1126 0.9194
257.2475 1126 0.0200
271.2632 1126 0.2560
447.3316 1126 0.9766
506.2735 1126 0.0005
532.5436 1126 0.0001
530.5426 1126 0.0002
674.6955 1126 0.0005
971.4379 1126 0.0002
1011.5397 1126 0.0005
1080.5443 1126 0.9902
251.2006 1128 0.7504
257.2475 1128 0.0407
271.2632 1128 0.0610
447.3316 1128 0.9766
473.3473 1128 0.0000
506.2735 1128 0.0032
532.5436 1128 0.0000
530.5426 1128 0.0001
674.6955 1128 0.0032
971.4379 1128 0.0000
1011.5397 1128 0.0032
1080.5443 1128 0.8857
251.2006 1130 0.5096
257.2475 1130 0.0770
271.2632 1130 0.0082
447.3316 1130 0.9766
473.3473 1130 0.0001
506.2735 1130 0.0160
532.5436 1130 0.0000
530.5426 1130 0.0000
674.6955 1130 0.0160
1011.5397 1130 0.0160
1080.5443 1130 0.5717
251.2006 1132 0.2882
257.2475 1132 0.1355
271.2632 1132 0.0006
447.3316 1132 0.9766
473.3473 1132 0.0005
506.2735 1132 0.0605
532.5436 1132 0.0000
530.5426 1132 0.0000
674.6955 1132 0.0605
1011.5397 1132 0.0605
1080.5443 1132 0.2713
251.2006 1134 0.1357
257.2475 1134 0.2220
271.2632 1134 0.0000
473.3473 1134 0.0018
506.2735 1134 0.1733
532.5436 1134 0.0000
530.5426 1134 0.0000
674.6955 1134 0.1733
1011.5397 1134 0.1733
1080.5443 1134 0.0963
251.2006 1136 0.0533
257.2475 1136 0.3385
271.2632 1136 0.0000
473.3473 1136 0.0057
506.2735 1136 0.3830
532.5436 1136 0.0000
530.5426 1136 0.0000
674.6955 1136 0.3830
1011.5397 1136 0.3830
1080.5443 1136 0.0260
251.2006 1138 0.0175
257.2475 1138 0.4805
473.3473 1138 0.0163
506.2735 1138 0.6643
657.9580 1138 0.0001
674.6955 1138 0.6643
986.4333 1138 0.0001
1011.5397 1138 0.6643
1080.5443 1138 0.0054
251.2006 1140 0.0048
257.2475 1140 0.6349
473.3473 1140 0.0411
506.2735 1140 0.9182
657.9580 1140 0.0007
674.6955 1140 0.9182
986.4333 1140 0.0007
1011.5397 1140 0.9182
1080.5443 1140 0.0009
251.2006 1142 0.0000
257.2475 1142 0.7808
265.2162 1142 0.0264
473.3473 1142 0.0920
506.2735 1142 1.0251
657.9580 1142 0.0035
674.6955 1142 1.0251
986.4333 1142 0.0035
1011.5397 1142 1.0251
1051.8505 1142 0.0000
1080.5443 1142 0.0001
251.2006 1144 0.0002
257.2475 1144 0.8938
265.2162 1144 0.0178
475.3629 1144 0.1826
473.3473 1144 0.1831
506.2735 1144 0.9357
657.9580 1144 0.0147
674.6955 1144 0.9357
986.4333 1144 0.0147
1011.5397 1144 0.9357
1051.8505 1144 0.0002
1080.5443 1144 0.0000
257.2475 1146 0.9526
265.2162 1146 0.0117
473.3473 1146 0.3233
475.3629 1146 0.7906
506.2735 1146 0.7063
657.9580 1146 0.0496
674.6955 1146 0.7063
986.4333 1146 0.0496
1011.5397 1146 0.7063
1051.8505 1146 0.0144
265.2162 1148 0.0076
473.3473 1148 0.5067
475.3629 1148 0.6446
506.2735 1148 0.4453
657.9580 1148 0.1359
674.6955 1148 0.4453
986.4333 1148 0.1359
1011.5397 1148 0.4453
1051.8505 1148 0.1318
265.2162 1150 0.0048
473.3473 1150 0.7050
506.2735 1150 0.2367
657.9580 1150 0.3024
674.6955 1150 0.2367
838.3946 1150 0.0000
986.4333 1150 0.3024
1011.5397 1150 0.2367
1051.8505 1150 0.4752
251.2006 1152 0.0013
265.2162 1152 0.0030
473.3473 1152 0.8711
506.2735 1152 0.1070
657.9580 1152 0.5470
674.6955 1152 0.1070
838.3946 1152 0.0003
986.4333 1152 0.5470
1011.5397 1152 0.1070
1051.8505 1152 0.8700
251.2006 1154 0.0000
265.2162 1154 0.0018
473.3473 1154 0.9559
506.2735 1154 0.0415
657.9580 1154 0.8042
674.6955 1154 0.0415
838.3946 1154 0.0043
986.4333 1154 0.8042
1011.5397 1154 0.0415
1051.8505 1154 0.9916
251.2006 1156 0.0077
265.2162 1156 0.0011
473.3473 1156 0.9317
506.2735 1156 0.0139
657.9580 1156 0.9616
674.6955 1156 0.0139
838.3946 1156 0.0302
986.4333 1156 0.9616
1011.5397 1156 0.0139
1051.8505 1156 0.8202
251.2006 1158 0.0006
265.2162 1158 0.0006
473.3473 1158 0.8067
506.2735 1158 0.0040
657.9580 1158 0.9352
674.6955 1158 0.0040
795.6416 1158 0.0000
838.3946 1158 0.1314
986.4333 1158 0.9352
1011.5397 1158 0.0040
1051.8505 1158 0.5438
1060.5197 1158 0.0000
251.2006 1160 0.0044
257.2475 1160 0.8483
265.2162 1160 0.0004
473.3473 1160 0.6207
506.2735 1160 0.0010
657.9580 1160 0.7401
674.6955 1160 0.0010
795.6416 1160 0.0002
838.3946 1160 0.3707
986.4333 1160 0.7401
1011.5397 1160 0.0010
1051.8505 1160 0.3081
1060.5197 1160 0.0002
257.2475 1162 0.1209
265.2162 1162 0.0002
447.3316 1162 0.9766
473.3473 1162 0.4244
506.2735 1162 0.0002
657.9580 1162 0.4765
674.6955 1162 0.0002
795.6416 1162 0.0006
838.3946 1162 0.7046
937.7441 1162 0.0000
986.4333 1162 0.4765
1011.5397 1162 0.0002
1051.8505 1162 0.1556
1060.5197 1162 0.0006
265.2162 1164 0.0001
447.3316 1164 0.9766
473.3473 1164 0.2579
506.2735 1164 0.0000
657.9580 1164 0.2497
674.6955 1164 0.0000
795.6416 1164 0.0018
838.3946 1164 0.9310
937.7441 1164 0.0004
986.4333 1164 0.2497
1011.5397 1164 0.0000
1051.8505 1164 0.0721
1060.5197 1164 0.0018
265.2162 1166 0.0001
447.3316 1166 0.9766
